CURR_ID,CURR_NAME,CURR_NAME_EN,UNIV_NAME_TH,LEV_NAME_TH,COST_PER_YEAR
25350101100663,หลักสูตรวิศวกรรมศาสตรมหาบัณฑิต สาขาวิชาวิศวกรรมเครื่องกล,Master of Engineering Program in Mechanical Engineering,มหาวิทยาลัยสงขลานครินทร์,ปริญญาโท,121616
25480101109544,หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาวิศวกรรมเครื่องกล,Doctor of Philosophy Program in Mechanical Engineering,มหาวิทยาลัยสงขลานครินทร์,ปริญญาเอก,135641
25480541108305,หลักสูตรศึกษาศาสตรมหาบัณฑิต สาขาวิชาการบริหารการศึกษา,Master of Education Program in Educational Administration,มหาวิทยาลัยศรีปทุม,ปริญญาโท,90000
25550541104354,หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาการบริหารการศึกษา,Doctor of Philosophy Program in Educational Administration,มหาวิทยาลัยศรีปทุม,ปริญญาเอก,170000
25300541100306,หลักสูตรบริหารธุรกิจมหาบัณฑิต,Master of Business Administration Program,มหาวิทยาลัยศรีปทุม,ปริญญาโท,100000
25300541100306,หลักสูตรบริหารธุรกิจมหาบัณฑิต,Master of Business Administration Program,มหาวิทยาลัยศรีปทุม,ปริญญาโท,100000
25510271104315,หลักสูตรรัฐศาสตรบัณฑิต,Bachelor of Political Science Program,มหาวิทยาลัยพะเยา,ปริญญาตรี,12000
25620274000967,หลักสูตรรัฐประศาสนศาสตรบัณฑิต สาขาวิชาการจัดการนวัตกรรมสาธารณะ,Bachelor of Public Administration Program in Public Innovation Management,มหาวิทยาลัยพะเยา,ปริญญาตรี,30000
25530271105296,หลักสูตรรัฐประศาสนศาสตรมหาบัณฑิต สาขาวิชานโยบายสาธารณะ,Master of Public Administration Program in Public Policy,มหาวิทยาลัยพะเยา,ปริญญาโท,80000
25641664003877,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการโลจิสติกส์และซัพพลายเชน (ระบบการศึกษาทางไกล),Bachelor of Business Administration Program in Logistics and Supply Chain Management  (Distance Education),มหาวิทยาลัยราชภัฏสวนสุนันทา,ปริญญาตรี,32500
25511661101384,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการโลจิสติกส์,Bachelor of Business Administration Program in Logistics Management,มหาวิทยาลัยราชภัฏสวนสุนันทา,ปริญญาตรี,28900
25541661105729,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการซัพพลายเชนธุรกิจ,Bachelor of Business Administration Program in Business Supply Chain Management,มหาวิทยาลัยราชภัฏสวนสุนันทา,ปริญญาตรี,28900
